DRYBULBTEMPF,RelativeHumidity,WindSpeed,WindDirection,StationPressure,VISIBILITY
76.0,43.0,6.0,290.0,29.87,10.0
56.0,57.0,15.0,310.0,29.73,10.0
76.0,31.0,5.0,360.0,29.97,10.0
66.0,47.0,14.0,290.0,29.6,10.0
47.0,34.0,24.0,320.0,29.9,10.0
69.0,49.0,14.0,350.0,29.85,10.0
56.0,14.0,22.0,330.0,29.97,10.0
54.0,87.0,5.0,290.0,29.67,7.0
66.0,29.0,15.0,310.0,30.1,10.0
58.0,36.0,13.0,360.0,29.98,10.0
67.0,61.0,9.0,320.0,30.05,10.0
33.0,49.0,22.0,340.0,30.22,10.0
55.0,49.0,6.0,320.0,30.06,10.0
69.0,76.0,7.0,260.0,30.02,10.0
64.0,52.0,13.0,340.0,30.0,10.0
54.0,51.0,21.0,330.0,29.8,10.0
82.0,40.0,6.0,350.0,29.83,10.0
47.0,90.0,3.0,320.0,30.34,4.0
50.0,44.0,6.0,320.0,30.18,10.0
71.0,47.0,21.0,310.0,29.85,10.0
35.0,64.0,17.0,280.0,29.6,10.0
48.0,29.0,14.0,320.0,30.39,10.0
46.0,31.0,13.0,340.0,30.13,10.0
57.0,78.0,5.0,340.0,30.01,10.0
84.0,51.0,10.0,360.0,29.83,10.0
61.0,34.0,28.0,310.0,29.6,10.0
67.0,41.0,13.0,350.0,30.22,10.0
57.0,41.0,10.0,320.0,30.09,10.0
69.0,53.0,11.0,320.0,29.87,10.0
34.0,54.0,15.0,320.0,30.15,10.0
77.0,47.0,13.0,310.0,29.86,10.0
24.0,40.0,15.0,280.0,30.15,10.0
44.0,51.0,8.0,350.0,30.1,10.0
43.0,34.0,13.0,310.0,30.29,10.0
57.0,87.0,5.0,270.0,29.92,5.0
32.0,26.0,21.0,270.0,29.91,10.0
61.0,34.0,21.0,280.0,29.67,10.0
67.0,68.0,6.0,270.0,30.22,10.0
56.0,46.0,23.0,310.0,29.87,10.0
41.0,49.0,10.0,300.0,30.05,10.0
32.0,33.0,14.0,280.0,30.29,10.0
51.0,52.0,9.0,360.0,29.99,10.0
46.0,89.0,7.0,310.0,29.8,5.0
37.0,76.0,14.0,330.0,29.89,10.0
70.0,46.0,6.0,280.0,29.97,10.0
43.0,82.0,21.0,350.0,29.76,10.0
36.0,28.0,20.0,300.0,30.36,10.0
59.0,58.0,14.0,330.0,29.93,10.0
56.0,47.0,10.0,290.0,29.83,10.0
28.0,47.0,6.0,350.0,30.27,10.0
37.0,42.0,17.0,330.0,30.29,10.0
78.0,54.0,6.0,330.0,30.16,10.0
61.0,13.0,28.0,310.0,29.85,10.0
45.0,71.0,14.0,280.0,29.59,10.0
51.0,71.0,10.0,310.0,29.77,10.0
65.0,63.0,8.0,270.0,30.03,10.0
42.0,71.0,26.0,340.0,29.72,10.0
72.0,46.0,7.0,360.0,29.99,10.0
52.0,53.0,13.0,290.0,29.9,10.0
44.0,55.0,8.0,320.0,30.07,10.0
65.0,59.0,6.0,330.0,29.93,10.0
43.0,58.0,13.0,280.0,30.24,10.0
90.0,35.0,17.0,310.0,29.89,10.0
35.0,76.0,5.0,350.0,30.03,10.0
50.0,35.0,24.0,320.0,29.84,10.0
53.0,35.0,8.0,360.0,29.86,10.0
55.0,49.0,8.0,280.0,29.98,10.0
75.0,34.0,17.0,260.0,29.79,10.0
74.0,57.0,13.0,360.0,30.13,10.0
58.0,93.0,8.0,330.0,29.9,8.0
55.0,34.0,11.0,320.0,30.14,10.0
55.0,51.0,6.0,330.0,30.05,10.0
76.0,36.0,10.0,280.0,29.87,10.0
39.0,45.0,18.0,300.0,30.02,10.0
41.0,47.0,23.0,280.0,29.65,10.0
37.0,54.0,15.0,300.0,29.96,10.0
53.0,48.0,13.0,330.0,30.1,10.0
39.0,67.0,7.0,320.0,29.97,10.0
68.0,30.0,13.0,340.0,30.15,10.0
28.0,49.0,6.0,350.0,30.28,10.0
76.0,43.0,5.0,340.0,30.06,10.0
54.0,37.0,14.0,250.0,30.15,10.0
62.0,60.0,18.0,290.0,29.6,10.0
58.0,87.0,8.0,360.0,29.96,10.0
35.0,32.0,21.0,300.0,30.28,10.0
50.0,57.0,7.0,270.0,30.12,10.0
73.0,74.0,6.0,360.0,29.87,10.0
78.0,60.0,14.0,290.0,29.83,10.0
65.0,66.0,9.0,340.0,30.01,10.0
38.0,73.0,10.0,310.0,30.01,10.0
67.0,66.0,9.0,340.0,30.13,10.0
39.0,36.0,16.0,320.0,30.13,10.0
72.0,35.0,18.0,270.0,29.8,10.0
52.0,86.0,11.0,280.0,29.64,9.0
50.0,80.0,3.0,290.0,29.94,10.0
43.0,31.0,17.0,300.0,30.02,10.0
35.0,57.0,17.0,310.0,30.16,10.0
41.0,51.0,14.0,290.0,29.94,10.0
48.0,58.0,11.0,290.0,29.87,10.0
81.0,62.0,9.0,270.0,29.87,10.0
42.0,32.0,11.0,310.0,30.3,10.0
36.0,64.0,13.0,320.0,30.05,10.0
54.0,34.0,11.0,350.0,30.1,10.0
39.0,62.0,13.0,320.0,29.9,10.0
29.0,54.0,7.0,260.0,30.33,10.0
46.0,51.0,10.0,280.0,30.0,10.0
38.0,76.0,9.0,350.0,29.96,10.0
63.0,56.0,7.0,310.0,29.88,10.0
62.0,75.0,15.0,260.0,29.72,10.0
55.0,38.0,8.0,310.0,30.2,10.0
36.0,50.0,9.0,350.0,30.25,10.0
65.0,32.0,11.0,310.0,30.1,10.0
49.0,61.0,15.0,330.0,29.98,10.0
73.0,79.0,10.0,270.0,30.04,10.0
71.0,42.0,5.0,340.0,29.99,10.0
66.0,61.0,13.0,310.0,29.82,10.0
53.0,74.0,14.0,340.0,29.74,10.0
67.0,81.0,3.0,360.0,30.17,10.0
63.0,73.0,9.0,340.0,30.01,10.0
68.0,44.0,17.0,360.0,30.14,10.0
56.0,72.0,7.0,350.0,29.75,8.0
65.0,51.0,15.0,330.0,29.78,10.0
50.0,57.0,21.0,280.0,29.72,10.0
69.0,33.0,5.0,310.0,30.19,10.0
61.0,32.0,10.0,260.0,30.1,10.0
50.0,43.0,10.0,280.0,30.2,10.0
62.0,35.0,23.0,290.0,29.62,10.0
35.0,50.0,11.0,310.0,30.22,10.0
82.0,41.0,7.0,320.0,30.17,10.0
41.0,45.0,11.0,350.0,30.19,10.0
83.0,57.0,8.0,300.0,29.64,10.0
32.0,69.0,10.0,290.0,30.07,10.0
66.0,52.0,11.0,270.0,29.96,10.0
66.0,61.0,14.0,290.0,29.79,10.0
32.0,61.0,7.0,360.0,30.22,10.0
75.0,62.0,15.0,300.0,29.88,10.0
40.0,70.0,9.0,260.0,30.16,10.0
77.0,82.0,5.0,260.0,29.94,10.0
51.0,41.0,5.0,290.0,30.16,10.0
42.0,68.0,5.0,280.0,30.24,10.0
82.0,25.0,14.0,340.0,29.9,10.0
68.0,45.0,23.0,350.0,30.11,10.0
70.0,68.0,8.0,360.0,30.04,10.0
40.0,49.0,10.0,340.0,30.12,10.0
37.0,79.0,13.0,320.0,29.87,10.0
49.0,59.0,10.0,360.0,30.08,10.0
73.0,79.0,17.0,330.0,29.78,10.0
71.0,71.0,14.0,360.0,29.98,10.0
55.0,77.0,8.0,290.0,29.9,10.0
30.0,54.0,8.0,260.0,30.35,10.0
45.0,54.0,20.0,300.0,29.83,10.0
45.0,40.0,9.0,310.0,30.37,10.0
68.0,40.0,7.0,320.0,30.35,10.0
70.0,51.0,8.0,360.0,30.0,10.0
59.0,48.0,9.0,290.0,30.09,10.0
61.0,36.0,14.0,250.0,29.84,10.0
58.0,11.0,22.0,300.0,29.92,10.0
38.0,76.0,9.0,320.0,29.98,10.0
73.0,30.0,8.0,270.0,30.01,10.0
81.0,27.0,10.0,330.0,29.88,10.0
35.0,67.0,14.0,310.0,29.95,10.0
69.0,66.0,8.0,260.0,30.07,10.0
74.0,56.0,8.0,340.0,29.88,10.0
45.0,40.0,16.0,310.0,29.91,10.0
51.0,21.0,25.0,320.0,29.9,10.0
82.0,24.0,14.0,310.0,29.92,10.0
55.0,30.0,14.0,360.0,30.32,10.0
54.0,83.0,18.0,350.0,29.79,9.0
48.0,93.0,6.0,360.0,29.8,1.5
82.0,37.0,7.0,350.0,30.1,10.0
38.0,76.0,16.0,330.0,29.98,10.0
41.0,47.0,18.0,330.0,30.03,10.0
38.0,62.0,13.0,260.0,30.04,10.0
57.0,62.0,18.0,330.0,29.8,10.0
45.0,77.0,18.0,360.0,29.76,10.0
69.0,36.0,13.0,320.0,30.03,10.0
50.0,57.0,20.0,330.0,29.95,10.0
68.0,53.0,5.0,330.0,30.01,10.0
70.0,47.0,10.0,310.0,29.93,10.0
34.0,54.0,11.0,330.0,30.26,10.0
71.0,53.0,3.0,330.0,30.2,10.0
67.0,71.0,6.0,340.0,30.12,10.0
24.0,42.0,16.0,290.0,30.2,10.0
81.0,30.0,16.0,260.0,30.08,10.0
36.0,86.0,22.0,340.0,29.78,8.0
65.0,29.0,9.0,250.0,29.9,10.0
40.0,60.0,15.0,320.0,29.9,10.0
63.0,35.0,11.0,250.0,29.98,10.0
52.0,49.0,16.0,300.0,29.71,10.0
69.0,45.0,15.0,350.0,30.03,10.0
52.0,80.0,14.0,330.0,29.77,10.0
72.0,43.0,10.0,300.0,29.92,10.0
52.0,49.0,16.0,290.0,29.85,10.0
42.0,47.0,17.0,280.0,30.04,10.0
53.0,51.0,7.0,310.0,29.85,10.0
38.0,86.0,11.0,330.0,29.97,10.0
38.0,65.0,10.0,310.0,30.03,10.0
65.0,84.0,6.0,360.0,29.94,6.0
66.0,87.0,8.0,280.0,29.93,8.0
62.0,34.0,18.0,290.0,29.62,10.0
68.0,51.0,15.0,330.0,29.78,10.0
71.0,68.0,3.0,320.0,30.09,10.0
42.0,55.0,15.0,250.0,30.09,10.0
59.0,13.0,28.0,310.0,29.87,10.0
47.0,30.0,8.0,330.0,30.0,10.0
81.0,47.0,3.0,320.0,30.1,10.0
36.0,70.0,10.0,280.0,29.86,10.0
40.0,63.0,11.0,310.0,29.87,10.0
37.0,48.0,11.0,270.0,29.97,10.0
53.0,52.0,5.0,290.0,29.99,10.0
77.0,58.0,9.0,320.0,29.87,10.0
75.0,40.0,20.0,310.0,29.89,10.0
72.0,66.0,7.0,280.0,30.1,10.0
84.0,27.0,15.0,320.0,29.89,10.0
53.0,72.0,15.0,330.0,29.75,10.0
40.0,40.0,9.0,360.0,30.46,10.0
32.0,59.0,9.0,360.0,30.28,10.0
47.0,63.0,7.0,360.0,30.0,10.0
49.0,55.0,15.0,280.0,29.74,10.0
50.0,86.0,8.0,270.0,29.57,9.0
45.0,54.0,22.0,310.0,29.82,10.0
41.0,86.0,16.0,340.0,29.62,7.0
37.0,59.0,21.0,320.0,30.02,10.0
40.0,55.0,11.0,270.0,29.94,10.0
59.0,46.0,9.0,310.0,30.1,10.0
73.0,59.0,13.0,330.0,29.89,10.0
63.0,48.0,16.0,320.0,29.64,10.0
43.0,51.0,31.0,350.0,29.79,10.0
47.0,56.0,22.0,310.0,29.74,10.0
50.0,46.0,7.0,360.0,30.15,10.0
68.0,61.0,8.0,340.0,29.91,10.0
35.0,42.0,16.0,310.0,30.17,10.0
43.0,40.0,17.0,330.0,30.02,10.0
82.0,34.0,13.0,290.0,29.8,10.0
42.0,30.0,14.0,320.0,30.03,10.0
58.0,53.0,16.0,260.0,29.78,10.0
47.0,36.0,9.0,290.0,30.35,10.0
63.0,56.0,13.0,320.0,29.79,10.0
71.0,42.0,16.0,330.0,29.75,10.0
34.0,64.0,7.0,350.0,30.27,10.0
66.0,52.0,7.0,340.0,29.87,10.0
56.0,46.0,10.0,280.0,29.94,10.0
42.0,45.0,20.0,250.0,29.95,10.0
45.0,56.0,14.0,340.0,29.85,10.0
25.0,42.0,17.0,270.0,30.12,10.0
53.0,38.0,7.0,340.0,30.14,10.0
43.0,27.0,24.0,360.0,30.44,10.0
67.0,19.0,15.0,300.0,29.8,10.0
73.0,43.0,15.0,290.0,30.12,10.0
33.0,72.0,18.0,270.0,29.66,10.0
42.0,40.0,21.0,310.0,30.0,10.0
63.0,40.0,20.0,310.0,29.88,10.0
68.0,30.0,17.0,270.0,29.96,10.0
74.0,60.0,18.0,350.0,29.92,10.0
33.0,33.0,13.0,330.0,30.43,10.0
67.0,73.0,9.0,350.0,29.95,10.0
59.0,23.0,14.0,330.0,29.87,10.0
65.0,31.0,13.0,290.0,29.86,10.0
40.0,70.0,29.0,350.0,30.25,10.0
40.0,41.0,9.0,360.0,30.47,10.0
52.0,66.0,23.0,330.0,30.26,10.0
83.0,44.0,17.0,310.0,29.81,10.0
32.0,36.0,22.0,300.0,30.26,10.0
78.0,32.0,8.0,310.0,29.88,10.0
45.0,31.0,25.0,330.0,29.96,10.0
50.0,68.0,10.0,360.0,30.24,10.0
31.0,49.0,15.0,250.0,30.32,10.0
34.0,56.0,11.0,300.0,29.93,10.0
30.0,41.0,5.0,360.0,30.49,10.0
67.0,49.0,9.0,290.0,29.92,10.0
57.0,58.0,14.0,290.0,29.71,10.0
42.0,49.0,7.0,280.0,30.02,10.0
42.0,49.0,17.0,320.0,30.09,10.0
51.0,83.0,7.0,270.0,29.6,10.0
57.0,58.0,10.0,290.0,29.71,10.0
55.0,33.0,16.0,270.0,29.99,10.0
44.0,45.0,22.0,300.0,29.88,10.0
67.0,55.0,15.0,310.0,29.85,10.0
67.0,57.0,13.0,270.0,29.82,10.0
42.0,76.0,24.0,340.0,29.64,10.0
33.0,75.0,18.0,270.0,29.64,8.0
70.0,42.0,15.0,360.0,30.15,10.0
51.0,43.0,7.0,310.0,30.17,10.0
68.0,49.0,9.0,340.0,30.06,10.0
79.0,44.0,10.0,360.0,30.2,10.0
62.0,26.0,14.0,360.0,30.25,10.0
45.0,58.0,17.0,330.0,30.04,10.0
77.0,71.0,9.0,310.0,29.67,10.0
38.0,70.0,10.0,310.0,29.87,10.0
69.0,53.0,7.0,330.0,29.96,10.0
62.0,80.0,8.0,350.0,30.19,10.0
30.0,38.0,20.0,300.0,30.09,10.0
60.0,41.0,15.0,280.0,29.92,10.0
76.0,52.0,8.0,320.0,29.88,10.0
73.0,55.0,14.0,360.0,29.9,10.0
35.0,54.0,13.0,320.0,29.98,10.0
59.0,49.0,10.0,330.0,30.11,10.0
52.0,86.0,15.0,340.0,29.67,10.0
52.0,80.0,18.0,330.0,29.73,10.0
73.0,50.0,8.0,270.0,29.88,10.0
74.0,60.0,14.0,350.0,29.89,10.0
65.0,66.0,11.0,260.0,29.74,10.0
50.0,63.0,18.0,280.0,29.68,10.0
62.0,44.0,10.0,260.0,29.81,10.0
67.0,63.0,9.0,330.0,29.9,10.0
66.0,37.0,18.0,290.0,29.92,10.0
61.0,65.0,11.0,310.0,30.02,10.0
30.0,45.0,9.0,260.0,30.5,10.0
53.0,83.0,23.0,360.0,29.73,8.0
25.0,40.0,24.0,260.0,30.14,10.0
39.0,57.0,26.0,270.0,29.67,10.0
56.0,29.0,10.0,340.0,29.87,10.0
63.0,34.0,8.0,340.0,30.19,10.0
55.0,77.0,10.0,280.0,29.92,10.0
35.0,54.0,14.0,300.0,30.08,10.0
52.0,53.0,15.0,270.0,29.82,10.0
62.0,62.0,9.0,290.0,29.94,10.0
69.0,44.0,5.0,360.0,29.96,10.0
30.0,49.0,10.0,260.0,30.49,10.0
32.0,30.0,24.0,270.0,29.87,10.0
70.0,47.0,21.0,300.0,29.87,10.0
48.0,61.0,7.0,340.0,30.01,10.0
79.0,31.0,16.0,360.0,29.91,10.0
71.0,73.0,14.0,270.0,29.5,10.0
67.0,39.0,10.0,300.0,30.11,10.0
81.0,33.0,11.0,300.0,30.06,10.0
46.0,66.0,18.0,280.0,29.58,10.0
60.0,78.0,9.0,300.0,30.07,10.0
55.0,57.0,14.0,320.0,29.74,10.0
67.0,71.0,13.0,270.0,29.69,10.0
47.0,69.0,7.0,360.0,30.0,10.0
71.0,44.0,13.0,280.0,29.94,10.0
70.0,76.0,7.0,260.0,29.98,10.0
51.0,52.0,9.0,330.0,29.98,10.0
53.0,38.0,11.0,360.0,30.12,10.0
38.0,52.0,16.0,310.0,29.94,10.0
41.0,43.0,17.0,300.0,30.22,10.0
66.0,81.0,3.0,320.0,30.13,10.0
78.0,37.0,14.0,260.0,29.86,10.0
65.0,66.0,7.0,300.0,29.88,10.0
80.0,52.0,18.0,290.0,29.66,10.0
47.0,56.0,13.0,340.0,30.01,10.0
61.0,44.0,18.0,330.0,30.08,10.0
84.0,36.0,15.0,350.0,29.82,10.0
79.0,79.0,6.0,300.0,29.89,10.0
38.0,79.0,7.0,360.0,29.98,10.0
43.0,60.0,11.0,320.0,29.92,10.0
75.0,60.0,13.0,330.0,29.95,10.0
34.0,40.0,10.0,330.0,30.33,10.0
59.0,60.0,6.0,340.0,30.34,10.0
35.0,54.0,15.0,320.0,30.1,10.0
58.0,46.0,9.0,320.0,30.04,10.0
48.0,61.0,10.0,330.0,29.93,10.0
36.0,73.0,9.0,350.0,30.3,10.0
68.0,63.0,20.0,310.0,29.71,10.0
73.0,64.0,18.0,330.0,29.64,10.0
34.0,44.0,10.0,320.0,30.34,10.0
51.0,59.0,6.0,310.0,29.85,10.0
54.0,75.0,8.0,300.0,29.94,10.0
64.0,34.0,13.0,350.0,30.1,10.0
32.0,61.0,9.0,330.0,30.17,10.0
38.0,57.0,13.0,260.0,30.28,10.0
45.0,52.0,22.0,300.0,29.82,10.0
34.0,42.0,10.0,320.0,30.34,10.0
77.0,48.0,14.0,350.0,29.86,10.0
50.0,43.0,7.0,280.0,30.18,10.0
36.0,79.0,9.0,360.0,30.33,10.0
52.0,47.0,9.0,250.0,30.12,10.0
47.0,48.0,14.0,280.0,30.07,10.0
39.0,50.0,14.0,300.0,29.93,10.0
38.0,60.0,11.0,280.0,29.95,10.0
46.0,37.0,5.0,340.0,30.03,10.0
59.0,58.0,15.0,350.0,30.15,10.0
57.0,45.0,17.0,300.0,29.83,10.0
53.0,52.0,18.0,330.0,29.85,10.0
60.0,78.0,7.0,330.0,30.01,10.0
37.0,89.0,23.0,340.0,29.76,5.0
38.0,57.0,11.0,300.0,29.99,10.0
34.0,79.0,18.0,290.0,29.59,7.0
77.0,35.0,11.0,320.0,30.13,10.0
54.0,40.0,22.0,310.0,29.78,10.0
66.0,63.0,10.0,310.0,29.8,10.0
80.0,47.0,11.0,340.0,30.0,10.0
55.0,49.0,6.0,310.0,30.11,10.0
64.0,58.0,8.0,360.0,30.11,10.0
69.0,63.0,9.0,280.0,29.88,10.0
55.0,55.0,14.0,320.0,29.77,10.0
80.0,41.0,9.0,340.0,29.86,10.0
58.0,58.0,18.0,310.0,29.49,10.0
34.0,54.0,10.0,290.0,29.9,10.0
83.0,28.0,5.0,340.0,30.03,10.0
34.0,82.0,16.0,290.0,29.59,1.5
42.0,62.0,10.0,320.0,29.93,10.0
70.0,34.0,11.0,320.0,30.1,10.0
36.0,37.0,22.0,360.0,30.53,10.0
49.0,52.0,15.0,330.0,29.98,10.0
78.0,39.0,14.0,330.0,29.85,10.0
39.0,46.0,9.0,360.0,30.48,10.0
27.0,35.0,31.0,270.0,30.07,10.0
39.0,70.0,6.0,270.0,30.2,10.0
47.0,63.0,8.0,350.0,30.0,10.0
62.0,73.0,6.0,270.0,29.96,10.0
74.0,52.0,14.0,260.0,29.82,10.0
43.0,93.0,7.0,320.0,30.18,2.0
62.0,70.0,7.0,360.0,29.95,10.0
75.0,74.0,5.0,310.0,30.05,10.0
71.0,61.0,6.0,360.0,29.87,10.0
45.0,58.0,16.0,290.0,30.14,10.0
37.0,62.0,15.0,320.0,30.05,10.0
42.0,49.0,15.0,330.0,30.12,10.0
43.0,76.0,14.0,320.0,29.65,10.0
36.0,50.0,13.0,300.0,30.3,10.0
72.0,38.0,14.0,360.0,29.99,10.0
82.0,46.0,7.0,300.0,29.84,10.0
45.0,90.0,10.0,260.0,29.83,10.0
40.0,29.0,18.0,280.0,29.94,10.0
54.0,53.0,8.0,310.0,29.84,10.0
37.0,70.0,9.0,350.0,30.29,10.0
38.0,86.0,10.0,330.0,29.96,10.0
69.0,70.0,7.0,340.0,30.05,10.0
81.0,35.0,16.0,300.0,30.03,10.0
33.0,58.0,10.0,320.0,30.16,10.0
39.0,36.0,11.0,320.0,30.11,10.0
51.0,48.0,20.0,290.0,29.57,10.0
60.0,50.0,15.0,290.0,29.68,10.0
68.0,42.0,10.0,270.0,29.97,10.0
56.0,57.0,13.0,310.0,29.72,10.0
69.0,23.0,10.0,340.0,29.81,10.0
78.0,39.0,10.0,340.0,30.07,10.0
33.0,58.0,5.0,330.0,30.28,10.0
46.0,54.0,18.0,330.0,29.87,10.0
52.0,80.0,26.0,340.0,29.68,10.0
52.0,41.0,11.0,250.0,30.13,10.0
38.0,55.0,17.0,320.0,29.97,10.0
68.0,87.0,3.0,360.0,30.03,6.0
45.0,48.0,10.0,320.0,30.05,10.0
34.0,54.0,15.0,310.0,29.94,10.0
33.0,30.0,11.0,260.0,30.21,10.0
40.0,43.0,18.0,310.0,30.14,10.0
45.0,39.0,20.0,270.0,29.86,10.0
51.0,56.0,13.0,310.0,29.84,10.0
44.0,53.0,17.0,250.0,30.12,10.0
70.0,59.0,8.0,260.0,29.87,10.0
71.0,44.0,8.0,310.0,29.92,10.0
64.0,46.0,11.0,260.0,30.08,10.0
57.0,32.0,3.0,250.0,30.17,10.0
36.0,62.0,20.0,360.0,30.38,10.0
71.0,87.0,14.0,260.0,29.63,9.0
33.0,25.0,24.0,280.0,29.86,10.0
60.0,72.0,11.0,360.0,30.18,10.0
67.0,51.0,13.0,290.0,30.09,10.0
63.0,87.0,3.0,360.0,30.12,10.0
36.0,64.0,22.0,310.0,30.03,10.0
59.0,83.0,9.0,300.0,29.86,10.0
70.0,51.0,18.0,340.0,30.08,10.0
34.0,40.0,5.0,250.0,30.35,10.0
61.0,11.0,22.0,300.0,29.89,10.0
55.0,33.0,16.0,270.0,29.98,10.0
76.0,37.0,14.0,320.0,29.85,10.0
68.0,55.0,9.0,320.0,29.87,10.0
78.0,47.0,16.0,350.0,29.84,10.0
73.0,44.0,13.0,330.0,30.09,10.0
75.0,48.0,11.0,340.0,29.93,10.0
61.0,38.0,25.0,260.0,29.7,10.0
76.0,62.0,14.0,300.0,29.73,10.0
48.0,34.0,24.0,320.0,29.86,10.0
30.0,47.0,9.0,260.0,30.48,10.0
68.0,61.0,8.0,360.0,29.96,10.0
74.0,38.0,6.0,270.0,29.86,10.0
32.0,43.0,11.0,350.0,30.36,10.0
41.0,82.0,24.0,340.0,29.64,10.0
32.0,26.0,26.0,270.0,29.88,10.0
57.0,32.0,18.0,290.0,29.98,10.0
79.0,17.0,14.0,320.0,29.98,10.0
